Id,weekly_Sales
41_40_2012-11-02,61917.7
41_40_2012-11-09,61917.7
41_40_2012-11-16,58983.61
41_40_2012-11-23,58176.42
41_40_2012-11-30,58983.61
41_40_2012-12-07,58983.61
41_40_2012-12-14,58983.61
41_40_2012-12-21,59046.56
41_40_2012-12-28,58540.86
41_40_2013-01-04,61157.9
41_40_2013-01-11,58648.41
41_40_2013-01-18,57699.3
41_40_2013-01-25,58176.42
41_40_2013-02-01,59084.07
41_40_2013-02-08,59830.4
41_40_2013-02-15,59830.4
41_40_2013-02-22,58983.61
41_40_2013-03-01,59933.43
41_40_2013-03-08,61157.9
41_40_2013-03-15,60784.12
41_40_2013-03-22,58540.86
41_40_2013-03-29,58983.61
41_40_2013-04-05,61157.9
41_40_2013-04-12,59933.43
41_40_2013-04-19,58241.65
41_40_2013-04-26,57078.4
41_40_2013-05-03,55791.75
41_40_2013-05-10,54171.25
41_40_2013-05-17,52662.39
41_40_2013-05-24,55740.17
41_40_2013-05-31,46590.0
41_40_2013-06-07,55791.75
41_40_2013-06-14,52519.07
41_40_2013-06-21,50810.16
41_40_2013-06-28,52831.82
41_40_2013-07-05,53253.24
41_40_2013-07-12,50810.16
41_40_2013-07-19,52778.94
41_40_2013-07-26,50605.96
41_41_2012-11-02,3027.42
41_41_2012-11-09,3027.42
41_41_2012-11-16,3385.22
41_41_2012-11-23,3867.61
41_41_2012-11-30,3071.83
41_41_2012-12-07,3189.94
41_41_2012-12-14,5147.97
41_41_2012-12-21,6174.37
41_41_2012-12-28,3189.94
41_41_2013-01-04,771.0
41_41_2013-01-11,1046.25
41_41_2013-01-18,771.0
41_41_2013-01-25,737.0
41_41_2013-02-01,850.25
41_41_2013-02-08,944.76
41_41_2013-02-15,807.07
41_41_2013-02-22,771.0
41_41_2013-03-01,823.92
41_41_2013-03-08,1194.0
41_41_2013-03-15,1049.83
41_41_2013-03-22,1315.5
41_41_2013-03-29,1405.9
41_41_2013-04-05,1430.22
41_41_2013-04-12,1457.75
41_41_2013-04-19,877.5
41_41_2013-04-26,1235.83
41_41_2013-05-03,723.0
41_41_2013-05-10,760.96
41_41_2013-05-17,832.5
41_41_2013-05-24,819.0
41_41_2013-05-31,760.96
41_41_2013-06-07,832.5
41_41_2013-06-14,819.0
41_41_2013-06-21,819.0
41_41_2013-06-28,819.0
41_41_2013-07-05,985.26
41_41_2013-07-12,819.0
41_41_2013-07-19,819.0
41_41_2013-07-26,809.5
41_42_2012-11-02,5733.53
41_42_2012-11-09,5785.21
41_42_2012-11-16,5430.16
41_42_2012-11-23,5184.87
41_42_2012-11-30,4954.82
41_42_2012-12-07,5138.7
41_42_2012-12-14,4912.17
41_42_2012-12-21,5156.61
41_42_2012-12-28,4879.37
41_42_2013-01-04,4888.35
41_42_2013-01-11,5138.7
41_42_2013-01-18,5057.47
41_42_2013-01-25,5430.16
41_42_2013-02-01,5396.83
41_42_2013-02-08,5438.47
41_42_2013-02-15,5357.29
41_42_2013-02-22,5500.83
41_42_2013-03-01,5396.83
41_42_2013-03-08,5566.7
41_42_2013-03-15,5601.94
41_42_2013-03-22,5629.97
41_42_2013-03-29,5472.91
41_42_2013-04-05,5629.97
41_42_2013-04-12,5550.75
41_42_2013-04-19,5566.7
41_42_2013-04-26,5566.7
41_42_2013-05-03,4963.57
41_42_2013-05-10,5131.25
41_42_2013-05-17,5086.16
41_42_2013-05-24,5100.44
41_42_2013-05-31,4725.96
41_42_2013-06-07,5200.15
41_42_2013-06-14,5178.47
41_42_2013-06-21,5146.69
41_42_2013-06-28,5052.72
41_42_2013-07-05,5280.46
41_42_2013-07-12,5138.7
41_42_2013-07-19,5122.87
41_42_2013-07-26,4927.14
41_44_2012-11-02,5395.68
41_44_2012-11-09,5073.87
41_44_2012-11-16,5395.68
41_44_2012-11-23,7971.75
41_44_2012-11-30,6177.67
41_44_2012-12-07,6771.96
41_44_2012-12-14,7803.88
41_44_2012-12-21,10620.53
41_44_2012-12-28,4240.36
41_44_2013-01-04,3966.62
41_44_2013-01-11,3966.62
41_44_2013-01-18,4088.4
41_44_2013-01-25,3907.95
41_44_2013-02-01,4330.45
41_44_2013-02-08,4330.45
41_44_2013-02-15,4454.63
41_44_2013-02-22,4383.76
41_44_2013-03-01,4180.39
41_44_2013-03-08,4427.87
41_44_2013-03-15,4454.01
41_44_2013-03-22,4400.66
41_44_2013-03-29,4606.37
41_44_2013-04-05,4577.37
41_44_2013-04-12,4577.37
41_44_2013-04-19,4180.5
41_44_2013-04-26,4094.28
41_44_2013-05-03,3519.72
41_44_2013-05-10,3692.97
41_44_2013-05-17,3519.72
41_44_2013-05-24,3555.21
41_44_2013-05-31,3271.9
41_44_2013-06-07,3767.3
41_44_2013-06-14,3567.29
41_44_2013-06-21,3508.26
41_44_2013-06-28,3508.26
41_44_2013-07-05,3767.3
41_44_2013-07-12,3529.82
41_44_2013-07-19,3439.03
41_44_2013-07-26,3271.9
41_45_2012-11-02,23.88
41_45_2012-11-09,22.94
41_45_2012-11-16,29.85
41_45_2012-11-23,27.88
41_45_2012-12-07,23.94
41_45_2012-12-14,14.96
41_45_2012-12-21,23.0
41_45_2012-12-28,19.9
41_46_2012-11-02,27410.6
41_46_2012-11-09,27296.18
41_46_2012-11-16,26661.74
41_46_2012-11-23,29437.86
41_46_2012-11-30,28323.59
41_46_2012-12-07,32718.68
41_46_2012-12-14,33536.41
41_46_2012-12-21,48966.19
41_46_2012-12-28,28204.44
41_46_2013-01-04,24459.98
41_46_2013-01-11,24459.98
41_46_2013-01-18,24459.98
41_46_2013-01-25,24458.81
41_46_2013-02-01,25543.46
41_46_2013-02-08,28537.76
41_46_2013-02-15,29643.9
41_46_2013-02-22,30318.62
41_46_2013-03-01,30318.62
41_46_2013-03-08,30808.68
41_46_2013-03-15,30318.62
41_46_2013-03-22,29599.96
41_46_2013-03-29,30318.62
41_46_2013-04-05,30644.15
41_46_2013-04-12,30808.68
41_46_2013-04-19,29570.47
41_46_2013-04-26,28817.77
41_46_2013-05-03,18106.63
41_46_2013-05-10,18106.63
41_46_2013-05-17,18106.63
41_46_2013-05-24,18208.43
41_46_2013-05-31,18815.4
41_46_2013-06-07,18208.43
41_46_2013-06-14,18815.4
41_46_2013-06-21,18231.83
41_46_2013-06-28,18127.19
41_46_2013-07-05,16995.09
41_46_2013-07-12,16751.19
41_46_2013-07-19,16108.0
41_46_2013-07-26,15721.44
41_47_2012-12-28,18.0
41_48_2012-11-02,2777.0
41_48_2012-11-09,1807.0
41_48_2012-11-16,1950.0
41_48_2012-11-23,4497.31
41_48_2012-11-30,1441.0
41_48_2012-12-07,1251.0
41_48_2012-12-14,1279.0
41_48_2012-12-21,1339.0
41_48_2012-12-28,1254.0
41_48_2013-01-04,1078.0
41_48_2013-01-11,1061.0
41_48_2013-01-18,1213.0
41_48_2013-01-25,981.0
41_48_2013-02-01,1538.0
41_48_2013-02-08,1273.0
41_48_2013-02-15,1299.0
41_48_2013-02-22,1299.0
41_48_2013-03-01,944.0
41_48_2013-03-08,1299.0
41_48_2013-03-15,1123.0
41_48_2013-03-22,1251.0
41_48_2013-03-29,1554.0
41_48_2013-04-05,1299.0
41_48_2013-04-12,1299.0
41_48_2013-04-19,1057.0
41_48_2013-04-26,821.0
41_48_2013-05-03,1504.0
41_48_2013-05-10,1458.0
41_48_2013-05-17,1893.0
41_48_2013-05-24,1565.0
41_48_2013-06-07,1565.0
41_48_2013-06-14,1504.0
41_48_2013-06-21,1504.0
41_48_2013-06-28,1729.0
41_48_2013-07-05,1299.0
41_48_2013-07-12,1370.0
41_48_2013-07-19,1619.0
41_48_2013-07-26,1463.0
41_49_2012-11-02,5644.86
41_49_2012-11-09,6194.51
41_49_2012-11-16,4207.93
41_49_2012-11-23,6529.96
41_49_2012-11-30,5654.75
41_49_2012-12-07,5654.75
41_49_2012-12-14,6249.78
41_49_2012-12-21,7144.41
41_49_2012-12-28,7050.5
41_49_2013-01-04,6628.74
41_49_2013-01-11,6223.6
41_49_2013-01-18,6223.6
41_49_2013-01-25,6692.58
41_49_2013-02-01,5959.42
41_49_2013-02-08,6114.84
41_49_2013-02-15,6356.94
41_49_2013-02-22,6356.94
41_49_2013-03-01,6356.94
41_49_2013-03-08,6356.94
41_49_2013-03-15,6356.94
41_49_2013-03-22,6114.84
41_49_2013-03-29,6114.84
41_49_2013-04-05,6698.56
41_49_2013-04-12,6190.58
41_49_2013-04-19,6468.38
41_49_2013-04-26,6114.84
41_49_2013-05-03,5735.39
41_49_2013-05-10,5969.79
41_49_2013-05-17,5589.9
41_49_2013-05-24,6376.54
41_49_2013-05-31,5520.53
41_49_2013-06-07,6190.58
41_49_2013-06-14,6190.58
41_49_2013-06-21,6253.0
41_49_2013-06-28,6060.89
41_49_2013-07-05,6016.22
41_49_2013-07-12,6718.79
41_49_2013-07-19,6698.56
41_49_2013-07-26,6060.89
41_52_2012-11-02,2355.28
41_52_2012-11-09,2436.51
41_52_2012-11-16,2437.19
41_52_2012-11-23,3370.85
41_52_2012-11-30,2992.47
41_52_2012-12-07,3025.4
41_52_2012-12-14,2852.01
41_52_2012-12-21,2931.05
41_52_2012-12-28,3025.4
41_52_2013-01-04,1840.43
41_52_2013-01-11,1835.41
41_52_2013-01-18,1808.29
41_52_2013-01-25,1888.92
41_52_2013-02-01,2113.37
41_52_2013-02-08,2113.37
41_52_2013-02-15,2031.2
41_52_2013-02-22,2077.0
41_52_2013-03-01,1977.62
41_52_2013-03-08,2098.01
41_52_2013-03-15,2020.1
41_52_2013-03-22,2113.37
41_52_2013-03-29,2113.37
41_52_2013-04-05,2113.5
41_52_2013-04-12,2090.98
41_52_2013-04-19,1977.62
41_52_2013-04-26,1977.62
41_52_2013-05-03,1717.96
41_52_2013-05-10,1811.18
41_52_2013-05-17,1810.94
41_52_2013-05-24,1977.62
41_52_2013-05-31,1907.86
41_52_2013-06-07,1988.97
41_52_2013-06-14,1907.86
41_52_2013-06-21,1918.62
41_52_2013-06-28,1730.9
41_52_2013-07-05,1907.86
41_52_2013-07-12,1674.36
41_52_2013-07-19,1740.0
41_52_2013-07-26,1717.96
41_54_2012-11-02,36.92
41_54_2012-11-09,36.8
41_54_2012-11-16,24.0
41_54_2012-11-23,64.0
41_54_2012-11-30,62.42
41_54_2012-12-07,43.92
41_54_2012-12-14,103.84
41_54_2012-12-21,132.0
41_54_2012-12-28,117.0
41_54_2013-01-11,36.8
41_54_2013-01-18,48.0
41_54_2013-02-01,40.76
41_54_2013-02-08,45.0
41_54_2013-02-15,38.8
41_54_2013-02-22,39.38
41_54_2013-03-01,36.76
41_54_2013-03-15,39.68
41_54_2013-03-22,39.88
41_54_2013-03-29,43.0
41_54_2013-04-05,39.88
41_54_2013-04-12,39.38
41_54_2013-05-03,51.8
41_54_2013-05-10,49.88
41_54_2013-05-17,47.72
41_54_2013-05-24,50.92
41_54_2013-05-31,53.3
41_54_2013-06-07,50.92
41_54_2013-06-21,46.84
41_54_2013-07-05,53.92
41_54_2013-07-19,35.92
41_54_2013-07-26,54.84
41_55_2012-11-02,7322.45
41_55_2012-11-09,23808.96
41_55_2012-11-16,16277.19
41_55_2012-11-23,47897.83
41_55_2012-11-30,26255.7
41_55_2012-12-07,18166.42
41_55_2012-12-14,27452.25
41_55_2012-12-21,47859.76
41_55_2012-12-28,24540.89
41_55_2013-01-04,7325.34
41_55_2013-01-11,7297.98
41_55_2013-01-18,6927.5
41_55_2013-01-25,6927.5
41_55_2013-02-01,6416.2
41_55_2013-02-08,7325.34
41_55_2013-02-15,8474.06
41_55_2013-02-22,9211.8
41_55_2013-03-01,7954.35
41_55_2013-03-08,7480.35
41_55_2013-03-15,7500.93
41_55_2013-03-22,6730.69
41_55_2013-03-29,6590.0
41_55_2013-04-05,6852.95
41_55_2013-04-12,6927.5
41_55_2013-04-19,6192.18
41_55_2013-04-26,6347.95
41_55_2013-05-03,7471.25
41_55_2013-05-10,7355.04
41_55_2013-05-17,7131.5
41_55_2013-05-24,7355.04
41_55_2013-05-31,8090.43
41_55_2013-06-07,7030.58
41_55_2013-06-14,7102.43
41_55_2013-06-21,6914.31
41_55_2013-06-28,6820.54
41_55_2013-07-05,7102.82
41_55_2013-07-12,6889.23
41_55_2013-07-19,6889.23
41_55_2013-07-26,7707.38
41_56_2012-11-02,777.62
41_56_2012-11-09,761.68
41_56_2012-11-16,761.68
41_56_2012-11-23,1703.95
41_56_2012-11-30,1212.18
41_56_2012-12-07,3092.46
41_56_2012-12-14,1539.37
41_56_2012-12-21,1117.4
41_56_2012-12-28,889.82
41_56_2013-01-04,555.27
41_56_2013-01-11,555.27
41_56_2013-01-18,615.63
41_56_2013-01-25,783.53
41_56_2013-02-01,873.68
41_56_2013-02-08,1201.51
41_56_2013-02-15,1651.5
41_56_2013-02-22,1168.4
41_56_2013-03-01,1777.28
41_56_2013-03-08,1873.02
41_56_2013-03-15,3536.23
41_56_2013-03-22,5337.69
41_56_2013-03-29,5528.6
41_56_2013-04-05,11246.87
41_56_2013-04-12,9650.63
41_56_2013-04-19,9650.63
41_56_2013-04-26,26056.15
41_56_2013-05-03,20495.01
41_56_2013-05-10,20643.67
41_56_2013-05-17,20643.67
41_56_2013-05-24,21986.17
41_56_2013-05-31,21986.17
41_56_2013-06-07,20486.21
41_56_2013-06-14,10967.32
41_56_2013-06-21,10428.67
41_56_2013-06-28,6447.23
41_56_2013-07-05,4941.22
41_56_2013-07-12,3706.97
41_56_2013-07-19,2705.0
41_56_2013-07-26,1921.43
41_58_2012-11-02,5870.0
41_58_2012-11-09,5870.0
41_58_2012-11-16,6525.0
41_58_2012-11-23,7100.0
41_58_2012-11-30,6300.0
41_58_2012-12-07,5910.0
41_58_2012-12-14,4887.5
41_58_2012-12-21,5380.0
41_58_2012-12-28,3910.0
41_58_2013-01-04,6335.0
41_58_2013-01-11,5505.0
41_58_2013-01-18,4610.0
41_58_2013-01-25,4781.0
41_58_2013-02-01,5505.0
41_58_2013-02-08,5505.0
41_58_2013-02-15,5019.0
41_58_2013-02-22,5505.0
41_58_2013-03-01,4545.0
41_58_2013-03-08,3965.0
41_58_2013-03-15,4135.0
41_58_2013-03-22,5060.0
41_58_2013-03-29,5060.0
41_58_2013-04-05,4175.0
41_58_2013-04-12,4000.0
41_58_2013-04-19,4830.0
41_58_2013-04-26,5255.0
41_58_2013-05-03,3858.0
41_58_2013-05-10,4350.0
41_58_2013-05-17,5055.0
41_58_2013-05-24,4658.0
41_58_2013-05-31,5055.0
41_58_2013-06-07,5689.0
41_58_2013-06-14,5884.0
41_58_2013-06-21,5870.0
41_58_2013-06-28,5474.0
41_58_2013-07-05,6075.0
41_58_2013-07-12,5746.0
41_58_2013-07-19,5545.0
41_58_2013-07-26,5255.0
41_59_2012-11-02,504.1
41_59_2012-11-09,572.0
41_59_2012-11-16,695.2
41_59_2012-11-23,1396.97
41_59_2012-11-30,1476.23
41_59_2012-12-07,1732.77
41_59_2012-12-14,2488.33
41_59_2012-12-21,3135.11
41_59_2012-12-28,3135.11
41_59_2013-01-04,741.61
41_59_2013-01-11,584.65
41_59_2013-01-18,662.53
41_59_2013-01-25,629.99
41_59_2013-02-01,468.0
41_59_2013-02-08,468.0
41_59_2013-02-15,464.26
41_59_2013-02-22,431.2
41_59_2013-03-01,456.98
41_59_2013-03-08,431.2
41_59_2013-03-15,431.2
41_59_2013-03-22,459.0
41_59_2013-03-29,459.0
41_59_2013-04-05,433.11
41_59_2013-04-12,431.18
41_59_2013-04-19,431.2
41_59_2013-04-26,433.11
41_59_2013-05-03,568.77
41_59_2013-05-10,576.0
41_59_2013-05-17,486.0
41_59_2013-05-24,468.08
41_59_2013-05-31,492.7
41_59_2013-06-07,494.12
41_59_2013-06-14,447.33
41_59_2013-06-21,454.79
41_59_2013-06-28,456.4
41_59_2013-07-05,488.83
41_59_2013-07-12,468.08
41_59_2013-07-19,469.53
41_59_2013-07-26,476.38
41_60_2012-11-02,486.0
41_60_2012-11-09,459.0
41_60_2012-11-16,473.4
41_60_2012-11-23,466.4
41_60_2012-11-30,452.7
41_60_2012-12-07,853.6
41_60_2012-12-14,932.8
41_60_2012-12-21,818.4
41_60_2012-12-28,484.0
41_60_2013-01-04,466.4
41_60_2013-01-11,457.6
41_60_2013-01-18,457.6
41_60_2013-01-25,457.6
41_60_2013-02-01,501.6
41_60_2013-02-08,501.6
41_60_2013-02-15,423.0
41_60_2013-02-22,418.97
41_60_2013-03-01,457.6
41_60_2013-03-08,459.0
41_60_2013-03-15,414.0
41_60_2013-03-22,430.12
41_60_2013-03-29,440.0
41_60_2013-04-05,522.19
41_60_2013-04-12,459.0
41_60_2013-04-19,431.2
41_60_2013-04-26,440.0
41_60_2013-05-03,576.0
41_60_2013-05-10,576.0
41_60_2013-05-17,520.18
41_60_2013-05-24,519.2
41_60_2013-05-31,519.2
41_60_2013-06-07,598.4
41_60_2013-06-14,572.0
41_60_2013-06-21,542.69
41_60_2013-06-28,486.0
41_60_2013-07-05,585.0
41_60_2013-07-12,522.0
41_60_2013-07-19,542.69
41_60_2013-07-26,486.0
41_67_2012-11-02,8820.9
41_67_2012-11-09,8820.9
41_67_2012-11-16,8820.9
41_67_2012-11-23,9862.71
41_67_2012-11-30,8876.75
41_67_2012-12-07,14880.29
41_67_2012-12-14,20775.73
41_67_2012-12-21,23153.63
41_67_2012-12-28,9499.94
41_67_2013-01-04,7332.57
41_67_2013-01-11,6432.94
41_67_2013-01-18,6618.1
41_67_2013-01-25,7171.35
41_67_2013-02-01,9216.53
41_67_2013-02-08,13272.67
41_67_2013-02-15,17159.35
41_67_2013-02-22,6925.35
41_67_2013-03-01,6925.35
41_67_2013-03-08,7518.68
41_67_2013-03-15,7518.68
41_67_2013-03-22,7009.66
41_67_2013-03-29,7082.44
41_67_2013-04-05,8507.76
41_67_2013-04-12,8507.76
41_67_2013-04-19,8507.76
41_67_2013-04-26,8954.82
41_67_2013-05-03,13272.67
41_67_2013-05-10,19998.7
41_67_2013-05-17,10490.92
41_67_2013-05-24,10224.39
41_67_2013-05-31,9595.92
41_67_2013-06-07,9875.87
41_67_2013-06-14,11939.95
41_67_2013-06-21,11099.4
41_67_2013-06-28,7873.1
41_67_2013-07-05,7508.74
41_67_2013-07-12,7285.53
41_67_2013-07-19,7305.89
41_67_2013-07-26,7223.78
41_71_2012-11-02,5464.71
41_71_2012-11-09,5430.49
41_71_2012-11-16,5464.71
41_71_2012-11-23,9918.74
41_71_2012-11-30,7475.0
41_71_2012-12-07,6418.61
41_71_2012-12-14,4751.86
41_71_2012-12-21,7379.47
41_71_2012-12-28,5854.82
41_71_2013-01-04,5456.59
41_71_2013-01-11,5422.74
41_71_2013-01-18,5456.59
41_71_2013-01-25,5422.74
41_71_2013-02-01,5516.24
41_71_2013-02-08,5747.79
41_71_2013-02-15,6166.19
41_71_2013-02-22,6333.26
41_71_2013-03-01,5864.18
41_71_2013-03-08,5727.67
41_71_2013-03-15,5550.45
41_71_2013-03-22,5397.92
41_71_2013-03-29,5727.67
41_71_2013-04-05,5353.19
41_71_2013-04-12,5435.86
41_71_2013-04-19,4956.11
41_71_2013-04-26,4956.11
41_71_2013-05-03,5319.78
41_71_2013-05-10,5242.96
41_71_2013-05-17,5411.37
41_71_2013-05-24,4956.11
41_71_2013-05-31,4931.68
41_71_2013-06-07,5515.44
41_71_2013-06-14,5515.44
41_71_2013-06-21,5534.8
41_71_2013-06-28,5319.78
41_71_2013-07-05,5834.46
41_71_2013-07-12,5430.56
41_71_2013-07-19,5585.1
41_71_2013-07-26,5252.65
41_72_2012-11-02,53786.1
41_72_2012-11-09,53786.1
41_72_2012-11-16,45777.19
41_72_2012-11-23,271392.45
41_72_2012-11-30,120801.48
41_72_2012-12-07,60946.58
41_72_2012-12-14,67200.56
41_72_2012-12-21,146853.24
41_72_2012-12-28,58533.86
41_72_2013-01-04,45825.98
41_72_2013-01-11,45825.98
41_72_2013-01-18,45825.98
41_72_2013-01-25,40061.45
41_72_2013-02-01,60611.81
41_72_2013-02-08,61408.42
41_72_2013-02-15,63323.18
41_72_2013-02-22,59984.64
41_72_2013-03-01,60418.88
41_72_2013-03-08,44754.5
41_72_2013-03-15,48726.74
41_72_2013-03-22,45824.37
41_72_2013-03-29,53579.91
41_72_2013-04-05,43507.21
41_72_2013-04-12,48539.97
41_72_2013-04-19,46386.68
41_72_2013-04-26,53579.91
41_72_2013-05-03,42940.95
41_72_2013-05-10,41291.81
41_72_2013-05-17,41065.0
41_72_2013-05-24,45087.77
41_72_2013-05-31,41352.79
41_72_2013-06-07,41725.57
41_72_2013-06-14,42690.36
41_72_2013-06-21,41065.0
41_72_2013-06-28,41164.76
41_72_2013-07-05,41725.57
41_72_2013-07-12,41065.0
41_72_2013-07-19,41065.0
41_72_2013-07-26,41065.0
41_74_2012-11-02,19700.99
41_74_2012-11-09,18247.04
41_74_2012-11-16,18247.04
41_74_2012-11-23,25825.5
41_74_2012-11-30,18247.04
41_74_2012-12-07,17695.83
41_74_2012-12-14,16904.28
41_74_2012-12-21,18075.43
41_74_2012-12-28,18075.43
41_74_2013-01-04,24868.92
41_74_2013-01-11,17436.51
41_74_2013-01-18,16638.8
41_74_2013-01-25,17274.68
41_74_2013-02-01,18349.92
41_74_2013-02-08,18404.75
41_74_2013-02-15,18370.98
41_74_2013-02-22,18547.36
41_74_2013-03-01,18370.98
41_74_2013-03-08,18547.36
41_74_2013-03-15,18247.04
41_74_2013-03-22,18085.9
41_74_2013-03-29,17695.83
41_74_2013-04-05,18780.13
41_74_2013-04-12,18370.98
41_74_2013-04-19,17773.49
41_74_2013-04-26,16459.62
41_74_2013-05-03,8479.56
41_74_2013-05-10,8142.48
41_74_2013-05-17,7911.38
41_74_2013-05-24,7911.38
41_74_2013-05-31,7843.47
41_74_2013-06-07,8553.27
41_74_2013-06-14,8064.03
41_74_2013-06-21,8211.49
41_74_2013-06-28,7911.38
41_74_2013-07-05,8553.27
41_74_2013-07-12,7911.38
41_74_2013-07-19,8211.49
41_74_2013-07-26,7911.38
41_79_2012-11-02,23213.9
41_79_2012-11-09,22585.28
41_79_2012-11-16,21855.03
41_79_2012-11-23,22614.76
41_79_2012-11-30,21090.9
41_79_2012-12-07,21936.73
41_79_2012-12-14,21872.6
41_79_2012-12-21,30305.86
41_79_2012-12-28,24496.68
41_79_2013-01-04,21098.29
41_79_2013-01-11,21098.29
41_79_2013-01-18,21098.29
41_79_2013-01-25,21098.29
41_79_2013-02-01,22515.48
41_79_2013-02-08,24640.06
41_79_2013-02-15,23985.49
41_79_2013-02-22,24496.68
41_79_2013-03-01,23344.24
41_79_2013-03-08,25046.86
41_79_2013-03-15,21855.03
41_79_2013-03-22,21872.6
41_79_2013-03-29,22083.76
41_79_2013-04-05,23344.24
41_79_2013-04-12,22201.32
41_79_2013-04-19,22083.76
41_79_2013-04-26,21152.21
41_79_2013-05-03,17379.0
41_79_2013-05-10,16448.74
41_79_2013-05-17,16420.53
41_79_2013-05-24,16085.32
41_79_2013-05-31,15233.39
41_79_2013-06-07,16536.29
41_79_2013-06-14,16536.29
41_79_2013-06-21,16085.32
41_79_2013-06-28,15233.39
41_79_2013-07-05,17379.0
41_79_2013-07-12,16448.74
41_79_2013-07-19,16448.74
41_79_2013-07-26,16075.51
41_80_2012-11-02,17900.46
41_80_2012-11-09,17900.46
41_80_2012-11-16,17900.46
41_80_2012-11-23,17473.72
41_80_2012-11-30,17007.2
41_80_2012-12-07,17900.46
41_80_2012-12-14,19239.82
41_80_2012-12-21,20050.11
41_80_2012-12-28,15082.77
41_80_2013-01-04,17305.47
41_80_2013-01-11,17305.47
41_80_2013-01-18,17299.29
41_80_2013-01-25,16883.84
41_80_2013-02-01,17415.13
41_80_2013-02-08,17436.83
41_80_2013-02-15,17415.13
41_80_2013-02-22,17893.5
41_80_2013-03-01,17415.13
41_80_2013-03-08,17893.5
41_80_2013-03-15,17893.5
41_80_2013-03-22,17900.46
41_80_2013-03-29,17900.46
41_80_2013-04-05,17893.5
41_80_2013-04-12,17893.5
41_80_2013-04-19,17893.5
41_80_2013-04-26,17211.89
41_80_2013-05-03,16546.97
41_80_2013-05-10,16671.12
41_80_2013-05-17,17183.92
41_80_2013-05-24,16812.74
41_80_2013-05-31,16823.85
41_80_2013-06-07,18038.17
41_80_2013-06-14,18836.04
41_80_2013-06-21,18861.97
41_80_2013-06-28,18613.09
41_80_2013-07-05,19710.24
41_80_2013-07-12,18937.78
41_80_2013-07-19,18600.99
41_80_2013-07-26,18581.01
41_81_2012-11-02,21132.78
41_81_2012-11-09,20448.84
41_81_2012-11-16,19587.54
41_81_2012-11-23,19726.92
41_81_2012-11-30,19631.99
41_81_2012-12-07,20102.86
41_81_2012-12-14,19299.16
41_81_2012-12-21,20086.33
41_81_2012-12-28,15082.77
41_81_2013-01-04,20350.6
41_81_2013-01-11,19747.34
41_81_2013-01-18,19603.05
41_81_2013-01-25,19271.96
41_81_2013-02-01,20605.85
41_81_2013-02-08,20289.86
41_81_2013-02-15,19837.06
41_81_2013-02-22,19926.75
41_81_2013-03-01,19926.75
41_81_2013-03-08,20289.86
41_81_2013-03-15,19926.75
41_81_2013-03-22,19724.95
41_81_2013-03-29,19631.99
41_81_2013-04-05,20498.33
41_81_2013-04-12,20289.86
41_81_2013-04-19,19685.98
41_81_2013-04-26,19631.99
41_81_2013-05-03,19826.59
41_81_2013-05-10,19826.59
41_81_2013-05-17,19759.98
41_81_2013-05-24,19724.95
41_81_2013-05-31,19724.95
41_81_2013-06-07,21148.08
41_81_2013-06-14,21262.72
41_81_2013-06-21,21262.72
41_81_2013-06-28,21262.72
41_81_2013-07-05,22133.55
41_81_2013-07-12,21302.23
41_81_2013-07-19,21289.19
41_81_2013-07-26,21197.2
41_82_2012-11-02,19478.98
41_82_2012-11-09,19478.98
41_82_2012-11-16,19823.98
41_82_2012-11-23,21476.55
41_82_2012-11-30,20357.87
41_82_2012-12-07,23138.27
41_82_2012-12-14,40806.56
41_82_2012-12-21,74924.97
41_82_2012-12-28,28343.3
41_82_2013-01-04,18525.83
41_82_2013-01-11,17251.8
41_82_2013-01-18,17016.51
41_82_2013-01-25,16938.06
41_82_2013-02-01,17917.41
41_82_2013-02-08,19079.4
41_82_2013-02-15,19384.88
41_82_2013-02-22,19845.63
41_82_2013-03-01,19079.4
41_82_2013-03-08,19478.98
41_82_2013-03-15,19079.4
41_82_2013-03-22,19384.88
41_82_2013-03-29,19923.83
41_82_2013-04-05,19845.63
41_82_2013-04-12,19845.63
41_82_2013-04-19,19301.44
41_82_2013-04-26,19019.22
41_82_2013-05-03,17158.78
41_82_2013-05-10,18345.34
41_82_2013-05-17,17329.69
41_82_2013-05-24,18455.68
41_82_2013-05-31,16938.06
41_82_2013-06-07,18514.34
41_82_2013-06-14,19520.84
41_82_2013-06-21,19291.51
41_82_2013-06-28,19520.84
41_82_2013-07-05,19598.39
41_82_2013-07-12,19520.84
41_82_2013-07-19,19520.84
41_82_2013-07-26,19520.84
41_83_2012-11-02,3253.77
41_83_2012-11-09,3253.77
41_83_2012-11-16,3178.83
41_83_2012-11-23,3629.55
41_83_2012-11-30,3374.36
41_83_2012-12-07,3854.65
41_83_2012-12-14,3981.94
41_83_2012-12-21,5393.57
41_83_2012-12-28,4718.76
41_83_2013-01-04,4430.66
41_83_2013-01-11,4378.22
41_83_2013-01-18,4238.7
41_83_2013-01-25,3950.06
41_83_2013-02-01,4378.22
41_83_2013-02-08,4486.82
41_83_2013-02-15,4236.45
41_83_2013-02-22,3961.39
41_83_2013-03-01,4184.08
41_83_2013-03-08,4097.61
41_83_2013-03-15,3946.18
41_83_2013-03-22,3886.82
41_83_2013-03-29,3863.64
41_83_2013-04-05,3915.15
41_83_2013-04-12,3886.82
41_83_2013-04-19,3770.81
